State,County,Population,% rural,FIPS,% Children in Poverty,% Unemployed,Income Ratio,% Children in Single-Parent Households,Violent Crime Rate,Injury Death Rate,Years of Potential Life Lost Rate,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation Index,% Homeowners,% Completed High School,% Some College
Nebraska,Dakota,20070,21.089212606,31043,13.1,4.80279298,3.5392576376,20.596298835,234.14634146,37.687196271,6398.0,61220.0,66.476494751,31.365278058,66.353741497,77.198961376,52.086677368
Nebraska,Dawes,8361,39.936832934,31045,16.0,2.82714055,3.4749547137,20.713830465,143.65434554,57.425060296,7690.0,52637.0,40.53182917,20.621396826,63.459915612,94.039362699,74.552160169
Nebraska,Dawson,23510,26.654608238,31047,10.8,3.42805593,3.8125827578,23.221497359,152.18478986,75.319685519,7339.0,61043.0,61.822793984,55.941361352,65.33807039,79.052188773,53.987417106
Nebraska,Dixon,5596,100.0,31051,9.2,3.22580645,3.9647873471,15.924895688,27.731558514,52.711107987,4803.0,60437.0,32.643312102,45.612042987,74.621212121,87.300340403,66.206896552
Nebraska,Dodge,36222,25.128778174,31053,11.3,3.52736318,3.813543881,22.421626533,196.75894297,74.846210159,8228.0,62491.0,55.22317189,21.217856744,62.163046323,88.950979989,63.29206118
Nebraska,Douglas,574332,2.1705246466,31055,10.2,5.09562204,4.3481900759,24.328146115,486.48732443,55.741044849,6755.0,65788.0,48.480599867,42.45009848,62.061133163,90.818622103,73.733552531
Nebraska,Gage,21431,44.399623504,31067,9.9,3.99190581,4.3123725357,15.543300654,436.78837848,82.531969547,7586.0,61283.0,49.297615158,22.427883804,67.959770115,90.515586736,65.17116734
Nebraska,Hall,61028,14.624532906,31079,14.4,5.77895723,3.9411045757,26.672211002,288.29412479,60.219001862,7237.0,54110.0,58.590912759,27.621036731,62.074395642,85.247522243,57.188868848
Nebraska,Hamilton,9237,51.052170101,31081,8.3,3.67647059,3.2926964118,11.943040882,202.05329838,49.746939482,4410.0,73759.0,33.769322235,55.116226071,79.293208172,96.36849552,71.906841339
Nebraska,Holt,9956,64.714901773,31089,13.7,2.44328098,3.844351239,9.6657269432,77.167936722,67.123368803,5473.0,56777.0,49.6751329,36.736064032,71.617312073,93.972957422,71.994205698
Nebraska,Jefferson,7099,48.164833709,31095,11.0,2.74266635,4.4168960094,9.2,779.98924153,70.230637413,5506.0,55414.0,47.313084112,43.355292516,70.733210105,90.445859873,55.470914127
Nebraska,Johnson,5057,100.0,31097,12.2,3.93586006,3.9765196137,21.205821206,116.86793923,101.49113904,7042.0,55062.0,43.220338983,45.087360457,69.951272334,87.637731793,44.039270687
Nebraska,Kearney,6652,54.553860379,31099,9.6,3.20444915,3.8933476321,17.016177352,98.739176667,82.384890001,7206.0,62260.0,34.414556962,35.019910192,73.169825344,94.013054243,63.660834455
Nebraska,Keith,7983,47.131931166,31101,17.5,3.23290081,5.1137527432,24.8,105.74112086,57.316586922,9006.0,57307.0,50.088028169,40.75542966,71.50621118,90.026818639,74.311926606
Nebraska,Knox,8304,100.0,31107,16.7,2.96455424,3.5765563015,19.230769231,52.761167781,90.265570811,6841.0,51296.0,50.530035336,51.613863139,74.147018031,92.92825266,75.443037975
Nebraska,Lancaster,320650,8.2531262373,31109,9.1,4.23657955,4.1091808802,20.124594094,325.95538506,51.169918919,5644.0,65819.0,43.042575286,33.478192043,59.161100848,93.233048306,76.829764326
Nebraska,Lincoln,34347,30.519731041,31111,12.2,3.93096314,4.1046294858,25.426580149,273.99175229,70.175038225,7427.0,62948.0,48.406055209,32.014798676,67.470369116,93.598651482,72.283445906
Nebraska,Madison,34813,27.904576213,31119,11.5,3.90033054,4.5618253189,19.843519673,142.00107921,74.089694124,6905.0,56970.0,49.231026413,20.886995008,67.822654543,90.815567132,70.238646895
Nebraska,Merrick,7809,58.891013384,31121,11.9,3.97102897,4.1616411481,14.994232987,64.416387529,51.272848463,8353.0,58437.0,46.893491124,52.146576953,77.387387387,93.454742157,68.753493572
Nebraska,Nemaha,7044,52.069536424,31127,11.1,3.57442055,4.4736397432,19.002695418,99.002899371,68.779732905,7717.0,55574.0,33.887283237,26.61469216,72.699175824,91.127622378,75.857519789
Nebraska,Otoe,15965,55.108005083,31131,10.0,3.54881109,3.9918481984,17.720207254,74.985940136,71.187710753,6004.0,68443.0,40.353763883,39.482854182,72.484252573,92.344453635,65.761945151
Nebraska,Phelps,9006,41.880713975,31137,13.0,2.98808803,4.9858187856,9.94909764,97.097853059,77.157091839,5772.0,61442.0,40.555906507,23.02458912,71.153846154,92.50120173,76.213830309
Nebraska,Pierce,7184,100.0,31139,10.0,3.2969697,3.8865653408,19.474585951,73.800738007,64.297894943,4999.0,56484.0,36.295681063,25.605630411,75.150501672,94.803600655,76.789168279
Nebraska,Platte,33364,31.426621584,31141,7.5,3.66946621,3.4928442453,18.179723502,102.25260973,73.390963286,6327.0,62776.0,47.80424265,35.426243374,71.760419039,90.027839898,58.895096214
Nebraska,Polk,5201,100.0,31143,9.0,3.02197802,3.261500826,11.176968671,9.6024582293,125.84372497,8331.0,59159.0,36.889692586,23.96962569,83.49609375,90.220385675,66.310679612
Nebraska,Red Willow,10627,31.587516961,31145,12.4,3.26272634,4.0290675884,22.113502935,96.418732782,87.806153904,6997.0,55657.0,43.529411765,32.824427481,71.929824561,93.290911606,72.017167382
Nebraska,Richardson,7791,50.57993543,31147,13.6,3.21658327,4.3024773071,29.779630733,37.364553494,70.667810812,7104.0,51874.0,52.754072925,30.522361069,74.932541824,92.971747471,69.442705072
Nebraska,Saline,13987,51.070422535,31151,8.6,3.59781122,3.9204275534,15.979381443,236.46416525,72.897536904,6369.0,63655.0,52.750309023,22.174910121,71.447467876,82.040725492,49.40161425
Nebraska,Sarpy,188856,5.2738604885,31153,5.1,4.07435728,3.532460759,18.37960385,84.643599148,46.472589316,4933.0,83104.0,32.992089344,27.187669384,68.940103122,95.511973715,80.605032513
Nebraska,Saunders,21927,66.487006737,31155,6.4,3.66651726,3.5380798951,12.269819733,61.915081085,59.867356389,5917.0,72526.0,31.315122501,19.932430513,79.969562163,94.042407661,74.984207202
Nebraska,Scotts Bluff,35299,29.818771977,31157,16.5,4.17400881,4.4469906375,26.978417266,204.78294411,93.493831077,9078.0,53956.0,56.665237891,24.081502738,66.66439244,88.657609373,66.422927232
Nebraska,Seward,17186,60.382089552,31159,6.1,4.10076819,3.7020985968,16.437671746,56.644009063,69.5789315,6196.0,72456.0,27.276011561,20.779121525,71.223765888,94.7353914,78.273890553
Nebraska,Sheridan,5150,100.0,31161,20.6,2.40029542,3.7639710717,16.538131962,190.96985404,95.752422536,9302.0,52051.0,68.098159509,13.85117172,64.792387543,89.077212806,62.927756654
Nebraska,Thayer,4887,100.0,31169,13.0,2.73282992,3.8347213061,17.24137931,116.12154055,71.784646062,6277.0,55775.0,37.305122494,19.373720196,76.101468625,92.762602084,78.306878307
Nebraska,Thurston,7220,100.0,31173,25.0,5.24429967,4.5031055901,42.574641334,61.685557869,116.35315954,21254.0,49148.0,85.649546828,21.461835918,61.339491917,89.544989775,59.810126582
Nebraska,Washington,20901,61.233567263,31177,6.3,3.65481322,3.7181183284,10.324895356,71.688131906,48.252767296,4340.0,78844.0,22.677668352,32.75808198,77.417800795,95.481841578,71.835304424
Nebraska,York,13511,44.141968533,31185,11.0,3.35856848,4.0128410915,16.444020356,21.598272138,81.677897378,6250.0,63249.0,38.247965534,30.240958296,73.597185576,94.257597059,79.655172414
Nevada,Churchill,25363,34.7147968,32001,14.7,5.62579014,4.1064025243,22.825694695,211.3026185,129.93340913,10782.0,61650.0,51.875,14.840900835,68.561973526,93.003625988,65.558152076
Nevada,Clark,2315963,1.3060731247,32003,18.0,14.73083406,4.3437185555,29.236375201,757.03947239,73.214159785,7362.0,62496.0,70.113085622,27.601573485,54.787732409,86.253949225,58.389678854
Nevada,Douglas,49088,31.553077856,32005,11.0,8.60894725,3.7017910277,22.418581166,151.68316003,89.378019597,5869.0,84317.0,35.276816609,22.527263806,74.453039723,94.170736887,67.715530988
Nevada,Elko,53006,37.85079274,32007,13.2,5.69967526,4.7411951348,19.741999857,403.76345096,89.332892371,7895.0,73914.0,44.155098133,40.456908674,69.199611147,86.80041304,52.52739726
Nevada,Humboldt,16962,37.875121007,32013,13.2,4.91538079,4.3584238265,15.293060858,326.76928369,109.20270158,9789.0,72907.0,53.321829163,15.546131888,68.794649643,84.032936543,49.558723693
Nevada,Lander,5514,39.047619048,32015,11.4,4.76341696,5.2373357955,37.182910547,619.78348897,107.08166762,10167.0,80894.0,42.704280156,6.3542827623,75.766738661,86.045314109,55.625790139
Nevada,Lyon,58319,36.937283571,32019,13.1,8.53981341,3.885003139,20.968431859,270.0716692,107.55078189,8365.0,63162.0,42.722179501,30.367353904,73.023105956,86.864175475,52.658509455
Nevada,Mineral,4518,31.91533948,32021,20.7,5.59006211,5.3938589569,49.92743106,135.22650439,111.39330749,13845.0,50069.0,53.03030303,60.248226219,72.961816305,89.386503067,42.332896461
Nevada,Nye,48054,35.270559323,32023,22.0,9.70106842,3.9808327219,27.268014515,166.5446127,131.40084729,10837.0,52783.0,98.984375,29.70055827,71.526515348,86.149505543,48.216467139
Nevada,Washoe,477082,4.2668963733,32031,11.3,7.76079724,4.2297676544,24.421221061,438.61610637,94.007444153,7273.0,75232.0,50.195537479,29.35548219,57.884330203,88.879383294,64.489744656
Nevada,White Pine,9466,53.33000997,32033,12.6,4.17845484,4.5415109102,10.532150776,220.51821781,94.152107961,7423.0,57923.0,43.024054983,7.6208145484,72.365964257,88.348700754,40.481099656
Nevada,Carson City,56034,4.8395267214,32510,15.9,8.20130119,4.1314133773,24.2945874,291.08472678,107.27792206,9709.0,58382.0,62.338620435,17.924480113,58.180943215,88.050819796,61.064672239
New Hampshire,Belknap,61551,66.279456797,33001,9.8,6.92945258,4.2323905724,23.894277832,238.69108088,109.6778418,8413.0,76105.0,30.548302872,30.661758283,76.587425712,92.814226822,64.748365516
New Hampshire,Carroll,49167,90.20243423,33003,11.8,7.67701219,4.2460253396,24.648261216,181.4903147,111.47397496,7458.0,73073.0,34.984742416,51.354811327,79.352372386,94.572277592,69.77420076
New Hampshire,Cheshire,76228,65.015495935,33005,10.9,6.13284485,4.1383453364,18.2889986,187.30609281,91.974562464,6547.0,66398.0,32.508952551,28.630636748,68.056238325,93.447155079,66.882581557
New Hampshire,Coos,31174,66.241113296,33007,18.8,7.88943677,4.0676698269,16.957117682,158.66981803,131.64640283,7575.0,49465.0,44.267707083,44.547427025,72.248872342,88.051584195,51.252158895
New Hampshire,Grafton,90691,68.71563545,33009,10.6,5.84167463,4.6022036334,19.455037094,166.82952406,79.574355214,5925.0,77022.0,27.475476587,39.127859288,69.878489514,92.603957916,69.486345263
New Hampshire,Hillsborough,418735,21.191302677,33011,9.4,6.99273325,4.3207435905,19.911749785,273.06590869,88.664782822,6595.0,79222.0,27.29347012,39.964077441,65.733866362,92.360163248,72.193192136
New Hampshire,Merrimack,152622,54.61299464,33013,7.4,5.80959067,4.1610748307,18.117130001,157.63524344,90.179469097,6475.0,81132.0,24.747832724,45.129784258,72.534580891,93.123952246,70.004981182
New Hampshire,Rockingham,311307,24.898127856,33015,4.8,7.06907769,3.9922571186,16.379339203,117.1787026,76.824866579,5223.0,96775.0,12.427005193,34.248121502,77.822396343,95.352470914,75.438838405
New Hampshire,Strafford,131533,32.401354523,33017,6.7,6.29583601,4.1830808469,19.635355402,235.77068532,93.78417608,6973.0,72817.0,28.683436785,30.32223279,66.795769702,93.336750384,71.731470799
New Hampshire,Sullivan,43267,64.162589731,33019,11.8,5.36247565,4.0426975976,17.630201844,175.22899243,84.400708595,6631.0,65881.0,37.321646963,36.178176027,72.744632834,91.10676841,56.71549412
New Jersey,Atlantic,262945,12.71357754,34001,19.3,17.75572759,5.0889383875,28.72004988,373.1873109,106.53038779,9134.0,61377.0,57.412873847,47.137428646,66.918884702,87.843081993,62.188093523
New Jersey,Bergen,930394,0.101533947,34003,6.7,9.56345785,5.0017357291,14.965037802,84.250499119,44.315525689,4300.0,107114.0,20.784270489,31.609083051,64.785022467,92.806346689,79.805750888
New Jersey,Burlington,446596,6.6631902196,34005,7.0,8.23107321,3.9831109408,21.918417371,162.75354558,73.147522223,6623.0,92471.0,26.627296018,41.478495902,75.116977318,93.748160898,73.423164106
New Jersey,Camden,506809,1.6174217425,34007,15.5,10.06100419,5.2347701366,32.349442056,464.90041066,94.442566524,8682.0,71718.0,45.005003539,46.400715525,65.560159446,88.817180308,68.430820855
New Jersey,Cape May,91546,17.454377217,34009,15.6,13.81781412,4.6703797468,21.907582207,235.92623479,103.20428847,9104.0,75829.0,37.646204727,44.505996151,78.000983526,93.399264359,66.489101484
New Jersey,Cumberland,147008,23.027062168,34011,17.5,10.75637099,5.1403516848,33.989186779,516.27564574,105.99037995,10533.0,60352.0,67.560984477,30.322848991,66.282607416,80.489124022,40.563731482
New Jersey,Essex,800501,0.0145413913,34013,18.4,11.67932011,6.8437192228,34.842727465,606.18997605,70.796380619,7906.0,65528.0,54.42295876,58.470159741,44.383858539,86.668784827,63.639503704
New Jersey,Gloucester,293245,8.3458208458,34015,8.0,9.28514694,4.063003496,20.74349559,115.52068542,87.690175072,7837.0,87220.0,28.569907131,31.779665594,80.445777243,93.460437948,72.830115883
New Jersey,Hunterdon,124797,49.56953307,34019,3.9,7.21226005,4.0820364069,10.888460715,42.286840415,47.46503062,4215.0,113611.0,10.626422456,36.612519244,83.90454803,95.493073989,81.195567731
New Jersey,Mercer,367239,3.4825504143,34021,12.7,7.42679097,5.6156335818,27.905936482,375.28864469,64.262072514,6850.0,87581.0,39.612359352,42.371204979,63.502738892,89.624363028,66.303242694
New Jersey,Middlesex,822736,0.6743157442,34023,8.3,8.71612934,4.4339161838,18.104896549,148.55705318,51.61937136,5425.0,95610.0,35.235615211,36.818041608,63.679676078,89.928796397,75.026250765
New Jersey,Monmouth,618381,3.7294964942,34025,6.4,8.83824822,5.0248643536,15.683515614,149.57254746,61.143263295,5793.0,104219.0,24.025791105,39.882736426,74.345079438,93.74887045,77.989339608
New Jersey,Morris,491087,6.7693732784,34027,4.5,7.77154893,4.2851643356,13.037078371,63.485906129,45.772673431,4320.0,114103.0,14.415918362,34.217515255,73.840966106,94.402686849,81.814365549
New Jersey,Ocean,614237,2.8983622025,34029,18.2,9.4812383,4.5196692071,14.305843349,99.252412089,73.767701096,7087.0,78181.0,35.03557427,35.907656613,80.328519006,92.414317691,68.914468476
New Jersey,Passaic,500382,2.4100904582,34031,25.4,12.60017864,5.3855988989,27.904662346,382.03689452,56.688848686,6841.0,64422.0,59.184704693,47.120223206,52.346737333,84.490647228,56.037809379
New Jersey,Salem,62451,45.300606813,34033,15.8,9.53880536,5.6282697897,34.034273741,266.00502454,115.40754485,12039.0,65563.0,42.881833894,51.703778525,69.116080937,89.571889045,59.152016546
New Jersey,Somerset,329331,5.7926565341,34035,5.7,7.77965678,4.5869822248,14.506926328,64.202760719,44.495035608,4366.0,115573.0,20.706663416,35.410417563,75.731074749,94.203068123,80.013958505
New Jersey,Sussex,140002,39.84993133,34037,5.8,9.39379165,3.686602507,15.655563174,54.26426698,68.321018068,6432.0,92739.0,17.185268313,28.462148354,83.609644426,95.388805317,72.875410568
New Jersey,Warren,105624,37.564862179,34041,8.9,8.48392312,4.1795201971,18.85040885,70.825515947,71.497967307,6656.0,80412.0,28.095387512,28.312383055,72.813194083,92.668494162,70.678986183
New Mexico,Bernalillo,681666,4.1955192253,35001,17.0,8.11293079,4.9763976853,30.871498897,944.83551575,116.61510297,9292.0,56632.0,66.837927672,22.922219389,63.306889567,89.993594913,69.95406547
New Mexico,Chaves,64711,24.248609947,35005,26.2,8.09079912,5.2615428409,29.178301943,622.07923887,109.82129361,11107.0,51441.0,87.39177043,20.158208469,68.241614145,79.365960837,53.432108027
New Mexico,Cibola,26354,55.344871936,35006,32.4,9.23245614,5.4471764706,41.438848921,543.13919777,123.02874399,12305.0,42705.0,100.0,60.557461525,71.574690771,81.456880935,51.152757179
New Mexico,Colfax,11927,52.356363636,35007,25.2,7.06992872,4.5353414852,38.06688044,273.50710704,135.75035179,11961.0,43265.0,87.690432663,14.39116538,67.793474605,87.512334174,54.527402701
New Mexico,Curry,48793,14.068959815,35009,19.4,5.49075902,4.1572265167,31.074532728,407.38621792,94.631100471,9254.0,53864.0,72.660125675,33.854945316,56.396348013,80.943798132,62.028025126
New Mexico,Dona Ana,221262,19.290456094,35013,27.3,8.30957356,5.5998080614,27.536993916,282.71952821,75.269262444,7704.0,46547.0,84.199366442,25.416459277,64.612633938,80.560264611,65.34435578
New Mexico,Eddy,58418,20.854929499,35015,14.2,6.87240356,5.207107438,26.599370739,567.4680909,120.25045267,11088.0,66199.0,44.702165369,20.531317878,70.020419528,83.617583473,56.233982573
New Mexico,Hidalgo,4106,100.0,35023,26.3,5.82822086,5.1289718419,17.634408602,504.54086781,122.92562999,8634.0,41858.0,90.838509317,4.3840495804,69.862227325,82.456140351,42.588726514
New Mexico,Lea,71830,21.03140884,35025,14.2,11.04755458,4.414004914,24.691884717,438.84524856,98.285278005,10496.0,66780.0,53.151818238,32.650709093,68.020815113,75.564132314,46.077668896
New Mexico,Lincoln,19939,53.183392692,35027,28.6,8.82254277,5.1091705307,31.340265742,379.55196942,135.86540131,9345.0,49115.0,83.59402155,28.994397713,75.560273649,90.257995163,55.303810505
New Mexico,Los Alamos,19462,11.242339833,35028,2.8,3.71967114,3.1846333903,11.030783582,178.11704835,74.881086725,3836.0,111724.0,9.4882729211,24.734242243,73.147561748,98.061785237,85.321100917
New Mexico,Luna,23905,40.613668061,35029,34.6,15.86000771,5.2076421801,27.851922466,700.97767939,109.07122934,9916.0,39233.0,100.0,25.178338337,62.293794187,71.312164522,33.992094862
New Mexico,McKinley,70824,57.378447938,35031,39.3,10.30996463,6.9971465629,44.822564202,710.1548164,173.21973213,21478.0,35659.0,98.644200627,58.558017257,68.023720996,78.299206206,47.948557742
New Mexico,Otero,67967,29.59386805,35035,24.7,8.32814446,4.1417391727,24.802333117,354.53032473,103.1592521,9338.0,46735.0,78.365199538,42.587805702,65.926791277,86.820551005,63.651906309
New Mexico,Quay,8197,41.566198429,35037,34.9,7.38948048,4.1264186987,41.626538256,479.58825594,149.85256441,13032.0,38389.0,81.084745763,12.043056811,69.327467002,82.190871369,42.821535394
New Mexico,Rio Arriba,38521,49.763951697,35039,27.1,8.0934824,5.961267154,41.763986208,602.15815507,182.47149202,17738.0,47400.0,99.848550411,34.967953745,76.724204066,86.575802838,51.177213736
New Mexico,Roosevelt,18350,36.460747758,35041,24.1,6.18855558,5.6980133238,22.30542319,478.14780639,94.09550694,9863.0,46351.0,59.271327014,18.361187443,58.393515107,81.004507405,54.393973979
New Mexico,Sandoval,148904,17.058246745,35043,12.2,8.59102902,3.9526277324,22.363771344,245.96825168,90.161753494,8007.0,71991.0,46.294976844,38.823669425,79.957717507,90.857662592,63.736807388
New Mexico,San Juan,123312,33.663990649,35045,29.7,10.01846447,4.7238755332,29.175845731,744.35520282,137.38812797,13411.0,44261.0,77.22754782,52.467984144,70.834289386,86.190458684,59.029061487
